iter	Logloss
1504	0.02554046314
1505	0.02553077006
1506	0.02552723962
1507	0.02551149193
1508	0.02549962146
1509	0.02548923765
1510	0.02548042861
1511	0.02546819714
1512	0.02545565299
1513	0.02544641757
1514	0.0254390838
1515	0.02543276483
1516	0.02542383924
1517	0.02540685788
1518	0.02539918301
1519	0.02538825912
1520	0.02537002704
1521	0.02536276434
1522	0.0253544101
1523	0.0253433924
1524	0.02532454065
1525	0.02531323016
1526	0.02530276392
1527	0.02529836366
1528	0.02529375021
1529	0.0252829656
1530	0.02527718671
1531	0.02526538162
1532	0.02525060323
1533	0.02524423593
1534	0.0252285792
1535	0.02522132503
1536	0.02521529884
1537	0.02520843693
1538	0.02520173422
1539	0.02519676261
1540	0.02518684497
1541	0.02518457093
1542	0.02517513369
1543	0.02516771465
1544	0.02516175952
1545	0.02514590665
1546	0.02512971836
1547	0.02512480929
1548	0.02511582969
1549	0.02510488305
1550	0.02509935715
1551	0.02507820294
1552	0.02506398453
1553	0.02505662803
1554	0.02505038864
1555	0.02504597417
1556	0.02503783881
1557	0.02503173018
1558	0.02502824238
1559	0.02502298367
1560	0.02501692621
1561	0.02501197166
1562	0.02500790114
1563	0.02500620698
1564	0.02500161911
1565	0.02499673562
1566	0.02499196868
1567	0.02498573498
1568	0.02498245752
1569	0.0249672755
1570	0.02496336416
1571	0.02495759379
1572	0.0249518149
1573	0.02493560955
1574	0.02493051003
1575	0.02492038773
1576	0.02489493843
1577	0.02489124597
1578	0.0248828292
1579	0.02486954315
1580	0.02486315311
1581	0.02485914512
1582	0.02485159532
1583	0.02483959694
1584	0.02483796248
1585	0.02482526199
1586	0.02480864448
1587	0.02479854776
1588	0.02478686207
1589	0.02478409343
1590	0.02476845659
1591	0.0247662991
1592	0.02476233375
1593	0.02474034383
1594	0.02472807257
1595	0.02471911003
1596	0.02470888824
1597	0.02470566764
1598	0.02470371765
1599	0.02469748111
1600	0.02468071294
1601	0.02467640933
1602	0.02466626998
1603	0.02465511015
1604	0.02464022943
1605	0.02463602246
1606	0.02463034306
1607	0.02462344989
1608	0.02460603078
1609	0.02460141165
1610	0.02459821094
1611	0.02459609325
1612	0.02458104766
1613	0.02457639726
1614	0.02456761664
1615	0.02455943011
1616	0.02455036524
1617	0.02454528562
1618	0.02454285524
1619	0.0245392111
1620	0.02452539349
1621	0.02451647643
1622	0.02450910287
1623	0.02448774968
1624	0.02448140797
1625	0.02447740282
1626	0.02447437267
1627	0.02446474213
1628	0.02445888933
1629	0.02444513995
1630	0.02443808475
1631	0.0244300972
1632	0.02441914488
1633	0.02441537567
1634	0.0244048213
1635	0.02439737099
1636	0.02438542094
1637	0.0243750286
1638	0.02436077324
1639	0.0243501876
1640	0.02434893404
1641	0.02433793055
1642	0.02432062515
1643	0.02431349889
1644	0.02431022712
1645	0.02430554829
1646	0.02429912983
1647	0.02429057093
1648	0.02427833946
1649	0.02427467258
1650	0.02426808356
1651	0.02425825404
1652	0.02423201168
1653	0.02422514409
1654	0.02421527478
1655	0.02421235833
1656	0.02421082051
1657	0.02420543389
1658	0.02419634912
1659	0.02418929392
1660	0.02417624665
1661	0.02417098225
1662	0.02416639723
1663	0.02415709074
1664	0.02415325331
1665	0.02414341811
1666	0.02413406329
1667	0.02412928213
1668	0.0241223378
1669	0.0241060756
1670	0.02409876174
1671	0.02408710446
1672	0.02408560929
1673	0.02407770133
1674	0.02407361375
1675	0.0240625392
1676	0.02405803092
1677	0.02405137084
1678	0.02404676592
1679	0.02404281763
1680	0.02403563736
1681	0.02401630806
1682	0.02401031314
1683	0.02401029608
1684	0.02399668598
1685	0.02398938348
1686	0.02397944595
1687	0.02397082167
1688	0.02396227414
1689	0.02395377778
1690	0.02394807848
1691	0.02394395395
1692	0.0239396617
1693	0.02393055135
1694	0.02392288785
1695	0.0239153011
1696	0.02390206053
1697	0.02389918388
1698	0.02389216848
1699	0.0238844595
1700	0.02388152599
1701	0.02386840481
1702	0.02386088344
1703	0.02385347008
1704	0.02383966385
1705	0.02383385937
1706	0.02382743096
1707	0.02381629387
1708	0.02380333329
1709	0.02379360326
1710	0.02378604778
1711	0.02378128368
1712	0.02376991208
1713	0.02375789949
1714	0.02375561977
1715	0.02375410611
1716	0.02373963188
1717	0.02373361421
1718	0.02372941293
1719	0.02372780689
1720	0.02371902485
1721	0.02370911575
1722	0.02369356703
1723	0.02368706329
1724	0.02367784065
1725	0.02366867771
1726	0.02365709293
1727	0.02365137657
1728	0.02363946347
1729	0.02362742814
1730	0.02361169323
1731	0.02360220198
1732	0.02360008855
1733	0.02359775198
1734	0.02358371123
1735	0.02357363299
1736	0.0235680147
1737	0.02356261529
1738	0.02355754419
1739	0.02354335847
1740	0.02354188461
1741	0.02353058266
1742	0.02352163149
1743	0.02351339095
1744	0.02350863822
1745	0.02350125613
1746	0.02348853006
1747	0.02347843761
1748	0.02346930594
1749	0.02346265012
1750	0.02345209149
1751	0.02344833507
1752	0.02343013142
1753	0.02342354382
1754	0.02341365603
1755	0.02340801216
1756	0.02339717354
1757	0.02339394583
1758	0.02338377521
1759	0.02338365298
1760	0.0233815765
1761	0.0233726367
1762	0.02336478133
1763	0.02335800044
1764	0.02335111295
1765	0.02334750577
1766	0.0233306978
1767	0.02332098909
1768	0.02331165702
1769	0.02330399068
1770	0.02329263898
1771	0.02328643086
1772	0.02328359827
1773	0.02327765735
1774	0.02326813909
1775	0.02325250226
1776	0.02325009462
1777	0.02324603689
1778	0.02324597435
1779	0.02323826253
1780	0.02323417353
1781	0.02322834916
1782	0.02322052506
1783	0.023216419
1784	0.0232136262
1785	0.02319530174
1786	0.02318780311
1787	0.02318670447
1788	0.02318111176
1789	0.02317584879
1790	0.0231637424
1791	0.0231599675
1792	0.02315846948
1793	0.02315192168
1794	0.02314797481
1795	0.02313816519
1796	0.02312602326
1797	0.02312109997
1798	0.02311263346
1799	0.02310788072
1800	0.02310323743
1801	0.02309578001
1802	0.02309048009
1803	0.02307937285
1804	0.02307408714
1805	0.02306280508
1806	0.02305169073
1807	0.02304120459
1808	0.02302907971
1809	0.02301899579
1810	0.02300926718
1811	0.0230058874
1812	0.02300115456
1813	0.02298823662
1814	0.02298546514
1815	0.02298358622
1816	0.02297646707
1817	0.02297158073
1818	0.02296929533
1819	0.02296240074
1820	0.02295806301
1821	0.02294478549
1822	0.02293732523
1823	0.02292834137
1824	0.0229278354
1825	0.02292501276
1826	0.02291898798
1827	0.02290807972
1828	0.02290346485
1829	0.02289983634
1830	0.02289495569
1831	0.02289086669
1832	0.02288070886
1833	0.0228689521
1834	0.02286077126
1835	0.02285656003
1836	0.02285378571
1837	0.02284602698
1838	0.02283579809
1839	0.02283081227
1840	0.02282299101
1841	0.02281740683
1842	0.0228117658
1843	0.02280240814
1844	0.02279506301
1845	0.02279209682
1846	0.02277683093
1847	0.02277061997
1848	0.02276550908
1849	0.02275667161
1850	0.02274926678
1851	0.02273597647
1852	0.02272934623
1853	0.0227249744
1854	0.02271860426
1855	0.02270763346
1856	0.022697848
1857	0.02269041049
1858	0.02268530954
1859	0.02268152896
1860	0.02267490867
1861	0.0226727057
1862	0.02267013036
1863	0.02266273406
1864	0.02265666096
1865	0.02264846022
1866	0.02264710149
1867	0.02264368901
1868	0.02263895902
1869	0.02262830374
1870	0.02261755608
1871	0.02260919474
1872	0.02259823815
1873	0.02259247489
1874	0.02258870142
1875	0.02258475028
1876	0.02257561577
1877	0.02257262825
1878	0.02256435503
1879	0.02255798915
1880	0.02255305591
1881	0.02254693876
1882	0.02253898674
1883	0.02253625364
1884	0.02252800031
1885	0.02252637295
1886	0.02251215028
1887	0.02250565081
1888	0.02249848902
1889	0.02249144946
1890	0.02248003238
1891	0.02248001248
1892	0.02247547152
1893	0.02247061361
1894	0.02246600016
1895	0.02246451919
1896	0.02246234607
1897	0.02245934576
1898	0.02245176896
1899	0.02244581952
1900	0.02244578825
1901	0.02244242268
1902	0.02243917649
1903	0.02242605531
1904	0.02242321419
1905	0.02240935821
1906	0.02240932552
1907	0.02239880668
1908	0.02239406532
1909	0.02238341431
1910	0.02237657941
1911	0.02237140456
1912	0.02236439342
1913	0.02236296646
1914	0.02236150398
1915	0.02235888741
1916	0.02235714493
1917	0.0223504678
1918	0.02233857459
1919	0.02233139717
1920	0.02232427091
1921	0.02231893404
1922	0.02231582145
1923	0.02231210056
1924	0.0223093035
1925	0.02230616675
1926	0.02230240464
1927	0.02229527838
1928	0.02228441702
1929	0.02227982631
1930	0.02227582401
1931	0.02227343912
1932	0.02227085809
1933	0.02226558943
1934	0.02226220538
1935	0.02226143363
1936	0.02225013026
1937	0.02224755207
1938	0.02224035191
1939	0.02223281348
1940	0.02223066594
1941	0.0222236349
1942	0.02221452171
1943	0.02221351403
1944	0.02221100264
1945	0.02220466661
1946	0.02220184112
1947	0.02220128256
1948	0.02219827799
1949	0.02219689225
1950	0.02219114605
1951	0.02218408659
1952	0.02217657943
1953	0.02217016381
1954	0.02216734116
1955	0.0221665822
1956	0.02215612164
1957	0.02215331036
1958	0.02214887599
1959	0.02214064967
1960	0.02213787677
1961	0.02213331875
1962	0.02212956375
1963	0.02212513649
1964	0.02211954662
1965	0.02211635161
1966	0.02210967163
1967	0.02210632595
1968	0.02209948395
1969	0.02209749275
1970	0.02209389835
1971	0.02209117519
1972	0.02208815499
1973	0.02208722263
1974	0.02208501398
1975	0.02207949518
1976	0.02207412277
1977	0.02206869493
1978	0.02206109823
1979	0.02205833386
1980	0.02205194808
1981	0.02204076836
1982	0.02203600994
1983	0.02203158978
1984	0.02202871881
1985	0.02202382395
1986	0.02201860362
1987	0.0220123884
1988	0.0220096823
1989	0.02200128116
1990	0.02199677715
1991	0.02198697605
1992	0.02197953427
1993	0.02197297368
1994	0.02196828775
1995	0.02196520359
1996	0.02196187639
1997	0.02195908075
1998	0.02195670296
1999	0.02194863582
2000	0.02193922131
2001	0.0219390536
2002	0.02193491486
2003	0.02192560837
2004	0.02191368106
2005	0.02191049598
2006	0.02190630181
2007	0.02189591089
2008	0.02188920675
2009	0.02187113386
2010	0.02186240725
2011	0.02185972531
2012	0.02184768997
2013	0.02184091193
2014	0.02184098299
2015	0.02183909128
2016	0.02183423763
2017	0.02182940673
2018	0.02182700194
2019	0.02182030064
2020	0.02181543847
2021	0.02180883666
2022	0.02180602965
2023	0.02179916206
2024	0.02179672316
2025	0.02179153409
2026	0.02178618016
2027	0.02177866021
2028	0.0217723725
2029	0.02176626246
2030	0.02176356204
2031	0.0217515196
2032	0.02174803891
2033	0.021744183
2034	0.02173852775
2035	0.02173253425
2036	0.02172960074
2037	0.02172613284
2038	0.02171900516
2039	0.02171717598
2040	0.02171673823
2041	0.02171030271
2042	0.0216979348
2043	0.02169249133
2044	0.02168612545
2045	0.02167947248
2046	0.02167622629
2047	0.0216762135
2048	0.02166604999
2049	0.0216595363
2050	0.0216578464
2051	0.0216516326
2052	0.02164813201
2053	0.02164433863
2054	0.02164146056
2055	0.02163810778
2056	0.0216309133
2057	0.02162790589
2058	0.02162600423
2059	0.0216260028
2060	0.02162108662
2061	0.02161656414
2062	0.02160495519
2063	0.02160076243
2064	0.02158705
2065	0.0215811702
2066	0.02158010851
2067	0.02157829781
2068	0.02157272074
2069	0.02156779461
2070	0.02156428691
2071	0.02155617145
2072	0.02155509981
2073	0.02155280729
2074	0.02154753011
2075	0.02154407784
2076	0.02153166445
2077	0.021527692
2078	0.02152301033
2079	0.0215194941
2080	0.02150989341
2081	0.02150161734
2082	0.02149749707
2083	0.02149060248
2084	0.02148597482
2085	0.02148330851
2086	0.02148333694
2087	0.02148171811
2088	0.0214808753
2089	0.02147671807
2090	0.02147443409
2091	0.02147071604
2092	0.021468749
2093	0.02146590219
2094	0.02146226516
2095	0.02145538905
2096	0.02145545158
2097	0.02145411274
2098	0.02144915677
2099	0.02144554674
2100	0.02143805805
2101	0.02143513876
2102	0.02142471089
2103	0.02142101132
2104	0.02141769975
2105	0.02141198766
2106	0.02140613628
2107	0.02140321415
2108	0.02140153989
2109	0.02139876415
2110	0.02139062736
2111	0.02138783314
2112	0.02138745508
2113	0.02138277768
2114	0.02137937942
2115	0.02137780465
2116	0.02137470059
2117	0.02136954706
2118	0.02136693618
2119	0.02136427982
2120	0.02135761121
2121	0.02135482836
2122	0.02135158218
2123	0.02134644002
2124	0.02134521204
2125	0.02133933934
2126	0.02133559997
2127	0.02133423982
2128	0.0213281184
2129	0.02132251717
2130	0.02131609444
2131	0.0213135063
2132	0.02130439026
2133	0.02129794906
2134	0.02129309115
2135	0.02129152491
2136	0.02129002689
2137	0.02128820482
2138	0.02128417693
2139	0.02128049157
2140	0.02127744579
2141	0.0212742195
2142	0.02126973396
2143	0.02126742155
2144	0.02126093061
2145	0.02126096614
2146	0.02125649197
2147	0.02125258205
2148	0.02124865366
2149	0.02124328267
2150	0.02124111665
2151	0.02123585368
2152	0.02122852845
2153	0.02122352273
2154	0.0212145744
2155	0.02120540861
2156	0.02120305214
2157	0.02119518682
2158	0.02118782037
2159	0.02118195052
2160	0.02118052925
2161	0.02117845419
2162	0.02117216648
2163	0.02116703143
2164	0.0211630007
2165	0.02116058454
2166	0.02115726587
2167	0.02115223456
2168	0.02114675982
2169	0.02114223307
2170	0.02113800052
2171	0.02113041377
2172	0.02112755986
2173	0.02112754991
2174	0.02112172554
2175	0.02112006833
2176	0.02111706376
2177	0.02111244605
2178	0.02111033262
2179	0.02110215036
2180	0.02109697693
2181	0.02109329725
2182	0.02108438161
2183	0.02107788924
2184	0.02107382156
2185	0.02107215015
2186	0.02106892386
2187	0.02106615664
2188	0.02106188998
2189	0.02105497692
2190	0.02104949507
2191	0.02104689699
2192	0.02104108825
2193	0.02103720533
2194	0.02103261178
2195	0.02102981187
2196	0.02102798554
2197	0.02102313616
2198	0.02102099572
2199	0.02101945791
2200	0.0210154087
2201	0.0210113595
2202	0.02100551949
2203	0.02100304079
2204	0.0210014376
2205	0.02099515416
2206	0.02099181985
2207	0.02099065441
2208	0.02098715382
2209	0.02098368591
2210	0.02098236555
2211	0.02097503747
2212	0.02097325662
2213	0.02097328078
2214	0.0209657054
2215	0.02095671017
2216	0.02095313283
2217	0.02094726439
2218	0.0209451936
2219	0.02094136043
2220	0.02093524896
2221	0.0209275414
2222	0.02091885601
2223	0.02091478264
2224	0.02091312118
2225	0.02091306717
2226	0.0209099688
2227	0.02090554011
2228	0.02090410178
2229	0.02090035105
2230	0.02089838401
2231	0.02089446982
2232	0.02088710906
2233	0.02088574037
2234	0.02088389698
2235	0.02088076023
2236	0.02087958058
2237	0.02087722695
2238	0.02087535371
2239	0.02087530681
2240	0.02087235057
2241	0.02086980791
2242	0.02086979228
2243	0.02086541334
2244	0.02085961171
2245	0.02085110824
2246	0.02084998401
2247	0.02084995274
2248	0.02084753942
2249	0.0208425067
2250	0.02083964852
2251	0.02083317605
2252	0.02083214847
2253	0.02082639658
2254	0.02082017283
2255	0.0208183934
2256	0.02081586069
2257	0.02081326402
2258	0.02080727052
2259	0.02079858513
2260	0.02079859508
2261	0.02078835055
2262	0.02078444916
2263	0.02078444916
2264	0.02078089313
2265	0.02077729731
2266	0.02077730016
2267	0.02077494369
2268	0.02077445761
2269	0.0207737285
2270	0.0207737285
2271	0.02076456272
2272	0.02076083614
2273	0.02075923863
2274	0.02075559165
2275	0.02074526753
2276	0.02074181099
2277	0.02073859039
2278	0.02073420008
2279	0.02073069238
2280	0.02072622248
2281	0.0207243663
2282	0.0207233572
2283	0.02071860731
2284	0.02071655783
2285	0.02070706942
2286	0.02070159894
2287	0.02070083856
2288	0.02069380327
2289	0.02069172253
2290	0.02068599338
2291	0.02068168408
2292	0.02067780401
2293	0.02067780117
2294	0.02067461041
2295	0.02067322893
2296	0.02067256946
2297	0.02067057115
2298	0.02067051999
2299	0.02065967568
2300	0.02065198376
2301	0.02064336943
2302	0.02064171223
2303	0.02064163832
2304	0.02063739724
2305	0.02062904727
2306	0.02062396196
2307	0.02062396196
2308	0.02062107109
2309	0.02061585502
2310	0.02061246671
2311	0.02060609373
2312	0.02060524665
2313	0.0206035795
2314	0.02059505329
2315	0.02059506892
2316	0.02059366328
2317	0.0205904171
2318	0.0205904171
2319	0.02058812743
2320	0.02058668768
2321	0.02058358931
2322	0.02058177576
2323	0.02057521517
2324	0.02057520664
2325	0.02057515121
2326	0.02057508584
2327	0.02056730579
2328	0.02056334755
2329	0.02055681823
2330	0.02055420451
2331	0.02055218914
2332	0.02054929401
2333	0.02054732129
2334	0.02054077206
2335	0.02053695595
2336	0.02053488089
2337	0.02053108183
2338	0.02053064692
2339	0.02052476286
2340	0.02052389588
2341	0.0205234496
2342	0.02052168012
2343	0.02052168438
2344	0.02051820227
2345	0.02051506125
2346	0.02051371957
2347	0.02051340405
2348	0.02051281707
2349	0.02051170137
2350	0.02050559132
2351	0.02050486789
2352	0.02050232097
2353	0.02049762082
2354	0.02049666715
2355	0.02049371517
2356	0.02048989053
2357	0.02048380322
2358	0.02048030262
2359	0.02047257375
2360	0.02046704074
2361	0.02046130306
2362	0.02045885421
2363	0.02045561229
2364	0.02045558955
2365	0.02045559807
2366	0.020453054
2367	0.02044791326
2368	0.02044635981
2369	0.02044468697
2370	0.02044108831
2371	0.02044110678
2372	0.02043983759
2373	0.02043798851
2374	0.02043658288
2375	0.02043360957
2376	0.02042982331
2377	0.02042333662
2378	0.02041928457
2379	0.02041438971
2380	0.02040706163
2381	0.02040187541
2382	0.02039984157
2383	0.02039924606
2384	0.02039797971
2385	0.02039425313
2386	0.02038642903
2387	0.02038404556
2388	0.02038070414
2389	0.02037866036
2390	0.02037865183
2391	0.02037435532
2392	0.02037432121
2393	0.0203706856
2394	0.02036740672
2395	0.02036547948
2396	0.02036027052
2397	0.02034768373
2398	0.02034364732
2399	0.02034081046
2400	0.02034078346
2401	0.02033806883
2402	0.02032886751
2403	0.02032146126
2404	0.02032044647
2405	0.02031869973
2406	0.02031645981
2407	0.0203141346
2408	0.02031321646
2409	0.0203077332
2410	0.02030154498
2411	0.02029742187
2412	0.02029307135
2413	0.02029199119
2414	0.02028863841
2415	0.02028768047
2416	0.0202858115
2417	0.02028220431
2418	0.02028218015
2419	0.02028083278
2420	0.02027915284
2421	0.0202753751
2422	0.02027236058
2423	0.02026944271
2424	0.02026945976
2425	0.02026248274
2426	0.02026097761
2427	0.02025617229
2428	0.02025617513
2429	0.02024809236
2430	0.02024499683
2431	0.02024350449
2432	0.02024022135
2433	0.02024019008
2434	0.0202327682
2435	0.02022576702
2436	0.02022382272
2437	0.02022053816
2438	0.02021856827
2439	0.02021436131
2440	0.02021378001
2441	0.02021188829
2442	0.02021146333
2443	0.02021143775
2444	0.02020892494
2445	0.0202061492
2446	0.02020330523
2447	0.02019601553
2448	0.02019397458
2449	0.0201875419
2450	0.02018504757
2451	0.02017822831
2452	0.02017002473
2453	0.02016999914
2454	0.02016726462
2455	0.02016615318
2456	0.02016305481
2457	0.02016217788
2458	0.02015842573
2459	0.02015576084
2460	0.02014958541
2461	0.02014954846
2462	0.02014576219
2463	0.0201406314
2464	0.02014062856
2465	0.02013941621
2466	0.020139429
2467	0.02013787413
2468	0.02013605064
2469	0.02013251309
2470	0.02013119842
2471	0.0201286515
2472	0.02012655086
2473	0.02012028447
2474	0.02011972733
2475	0.02011668439
2476	0.02011671139
2477	0.02011395412
2478	0.02010289663
2479	0.02010001855
2480	0.02009672973
2481	0.02009230389
2482	0.02008835417
2483	0.02008477683
2484	0.02008370093
2485	0.02008014348
2486	0.02007566363
2487	0.02007523157
2488	0.02007252831
2489	0.02006658171
2490	0.02006285513
2491	0.02006063652
2492	0.02006061805
2493	0.02006059815
2494	0.02005560522
2495	0.02005473682
2496	0.02005477946
2497	0.02004971405
2498	0.02004439707
2499	0.0200424215
2500	0.02004221258
2501	0.02004141951
2502	0.02003373042
2503	0.02002949361
2504	0.02002048843
2505	0.02001779796
2506	0.02001221237
2507	0.02000786185
2508	0.02000685133
2509	0.02000459008
2510	0.02000106675
2511	0.01999863353
2512	0.01999859658
2513	0.01999626001
2514	0.01999538593
2515	0.01999281627
2516	0.01998720366
2517	0.01998723493
2518	0.01998724772
2519	0.01998400864
2520	0.01998401149
2521	0.0199810126
2522	0.01997839035
2523	0.01997486702
2524	0.01997157393
2525	0.01996886357
2526	0.01996573251
2527	0.01996279758
2528	0.01996042121
2529	0.01995791835
2530	0.01995633648
2531	0.01995633648
2532	0.01995636632
2533	0.01995304197
2534	0.01995206982
2535	0.01995211103
2536	0.01995205987
2537	0.01995208687
2538	0.01994943052
2539	0.01994733414
2540	0.01994352513
2541	0.01993908934
2542	0.0199363136
2543	0.0199324051
2544	0.01993019644
2545	0.0199270199
2546	0.01992260401
2547	0.01992083452
2548	0.01991921285
2549	0.01991657781
2550	0.01990927958
2551	0.01990621248
2552	0.01990235941
2553	0.01990140005
2554	0.01989942448
2555	0.0198933656
2556	0.01989153642
2557	0.01988738915
2558	0.01988443148
2559	0.01988268332
2560	0.01988209775
2561	0.01987925521
2562	0.01987926374
2563	0.01987874639
2564	0.01987860142
2565	0.01987582852
2566	0.01987586263
2567	0.01987094361
2568	0.0198621104
2569	0.01985946826
2570	0.01985772862
2571	0.0198571189
2572	0.01985409159
2573	0.01985407737
2574	0.01985218993
2575	0.01984582121
2576	0.01984433171
2577	0.0198443374
2578	0.01984365945
2579	0.0198411168
2580	0.01984113811
2581	0.01983619919
2582	0.01983151752
2583	0.01983022701
2584	0.01982848737
2585	0.01982629577
2586	0.01982572584
2587	0.0198243401
2588	0.01982436853
2589	0.01982358683
2590	0.01982196373
2591	0.01981939407
2592	0.01981648331
2593	0.01981392786
2594	0.01980959298
2595	0.01980961004
2596	0.01980290021
2597	0.01980207587
2598	0.01980161965
2599	0.01979793287
2600	0.01979518555
2601	0.01979335211
2602	0.01979096153
2603	0.0197852338
2604	0.01978173463
2605	0.01978173463
2606	0.01978060898
2607	0.01977748076
2608	0.01977329938
2609	0.01977020669
2610	0.01976635504
2611	0.01976333484
2612	0.01976324672
2613	0.0197609002
2614	0.01975577225
2615	0.01975304909
2616	0.01975160224
2617	0.01974852092
2618	0.01974694047
2619	0.01974361185
2620	0.01974107488
2621	0.01974015105
2622	0.01974004019
2623	0.01973856633
2624	0.01973636336
2625	0.01973594266
2626	0.01973229
2627	0.01972729991
2628	0.01972311711
2629	0.01972217054
2630	0.0197160548
2631	0.01971609886
2632	0.01971302607
2633	0.01971237797
2634	0.01971026312
2635	0.01970377075
2636	0.01969979119
2637	0.01969531702
2638	0.01969159045
2639	0.01968726125
2640	0.01968725415
2641	0.01968542781
2642	0.01968486073
2643	0.01967648801
2644	0.0196697256
2645	0.01966798028
2646	0.01966459197
2647	0.01966335972
2648	0.01966271447
2649	0.01965993161
2650	0.01965787788
2651	0.01965323884
2652	0.01965318484
2653	0.01965264191
2654	0.01965112826
2655	0.01964746564
2656	0.01964738463
2657	0.01964290051
2658	0.01964235901
2659	0.01964092921
2660	0.01963641667
2661	0.01963136547
2662	0.01962958177
2663	0.0196262432
2664	0.01962464854
2665	0.01962464285
2666	0.01962302402
2667	0.01962303824
2668	0.0196177042
2669	0.01961474653
2670	0.01961010466
2671	0.01960659412
2672	0.01960618621
2673	0.01960142637
2674	0.01960141927
2675	0.01959805938
2676	0.0195981077
2677	0.01959808212
2678	0.0195967845
2679	0.01959150305
2680	0.01959024807
2681	0.01958632109
2682	0.01958494388
2683	0.019584003
2684	0.01958397742
2685	0.01958394331
2686	0.01958395468
2687	0.01958215961
2688	0.01957940376
2689	0.01957596997
2690	0.01957286307
2691	0.0195728517
2692	0.01956799095
2693	0.01956249347
2694	0.01955628535
2695	0.01955625977
2696	0.01955348118
2697	0.01955019662
2698	0.01954628528
2699	0.01954571251
2700	0.01953967068
2701	0.01953657515
2702	0.01953555184
2703	0.01953249468
2704	0.01952962513
2705	0.019529483
2706	0.01952917032
2707	0.01952860181
2708	0.01952652392
2709	0.01952076776
2710	0.01952033854
2711	0.01951802755
2712	0.01951688485
2713	0.01951448716
2714	0.01951103205
2715	0.01950868695
2716	0.01950671138
2717	0.01950671138
2718	0.01950548056
2719	0.01950549762
2720	0.01950206667
2721	0.01950206951
2722	0.01949885743
2723	0.01949740063
2724	0.01948917573
2725	0.01948921126
2726	0.01948690311
2727	0.019485145
2728	0.01948280417
2729	0.01947988629
2730	0.01947700964
2731	0.01947629616
2732	0.0194729846
2733	0.01947303008
2734	0.01947303576
2735	0.0194696105
2736	0.01946857723
2737	0.019466397
2738	0.01946365679
2739	0.01945726675
2740	0.0194559137
2741	0.01945372636
2742	0.01945256376
2743	0.01945029825
2744	0.01944876186
2745	0.01944691136
2746	0.01944203924
2747	0.01943901051
2748	0.01943843347
2749	0.01943376602
2750	0.01943375038
2751	0.01943258636
2752	0.01942834529
2753	0.01942554822
2754	0.01942553685
2755	0.01942552832
2756	0.01941834948
2757	0.01941837222
2758	0.0194175692
2759	0.01941544298
2760	0.01941110668
2761	0.01940954186
2762	0.01940412965
2763	0.01940293294
2764	0.01940255346
2765	0.01940187267
2766	0.01940188831
2767	0.01939864639
2768	0.0193986208
2769	0.01939728196
2770	0.01939525097
2771	0.0193920659
2772	0.01939199057
2773	0.01938796268
2774	0.0193862202
2775	0.019382198
2776	0.01937964398
2777	0.01937958428
2778	0.01937951322
2779	0.01937619313
2780	0.0193759572
2781	0.01937469084
2782	0.01937262005
2783	0.019370238
2784	0.01936595997
2785	0.01936593155
2786	0.01936466946
2787	0.01936197046
2788	0.01936105658
2789	0.01936106227
2790	0.01935847271
2791	0.01935799943
2792	0.0193570486
2793	0.01935257585
2794	0.01935251474
2795	0.01934647575
2796	0.01934409228
2797	0.01934285009
2798	0.01934089157
2799	0.0193372517
2800	0.01933390602
2801	0.01933390602
2802	0.01933150976
2803	0.01932997621
2804	0.0193268025
2805	0.01932301481
2806	0.01931830756
2807	0.01931345534
2808	0.01931177966
2809	0.0193092569
2810	0.01930747889
2811	0.01930589701
2812	0.01930153371
2813	0.0193004109
2814	0.01930044075
2815	0.0192978782
2816	0.01929782419
2817	0.01929660474
2818	0.01929441882
2819	0.01929262518
2820	0.01929192875
2821	0.019291157
2822	0.0192897741
2823	0.01928977979
2824	0.01928318224
2825	0.01928255546
2826	0.01928042924
2827	0.01927922969
2828	0.01927729818
2829	0.01927412021
2830	0.01927170405
2831	0.01926649793
2832	0.01926650788
2833	0.01926546893
2834	0.01926550446
2835	0.01926547888
2836	0.01926480093
2837	0.01926084127
2838	0.01925494157
2839	0.01925251972
2840	0.01925241028
2841	0.01925028975
2842	0.01924711889
2843	0.01924674225
2844	0.01924672946
2845	0.01924551569
2846	0.01924341363
2847	0.01924324876
2848	0.01924327008
2849	0.01924277832
2850	0.01923828142
2851	0.01923415262
2852	0.01923090928
2853	0.01922835952
2854	0.01922226653
2855	0.01922124747
2856	0.01921685716
2857	0.01921602998
2858	0.01921390092
2859	0.01921390092
2860	0.01921150465
2861	0.0192081135
2862	0.01920808507
2863	0.01920810781
2864	0.0192080737
2865	0.01920805665
2866	0.01920761179
2867	0.01920533207
2868	0.01920168793
2869	0.01919780075
2870	0.01919777232
2871	0.01919551534
2872	0.01919126858
2873	0.01919127285
2874	0.01919031207
2875	0.01918740983
2876	0.01918568583
2877	0.01918154992
2878	0.01917540577
2879	0.01917030908
2880	0.01916781049
2881	0.01916772095
2882	0.01916256457
2883	0.01916016262
2884	0.01915717511
2885	0.01915389766
2886	0.01915304489
2887	0.01915215233
2888	0.01915014976
2889	0.01914926147
2890	0.01914780182
2891	0.01914428559
2892	0.01914330065
2893	0.01913869004
2894	0.01913123405
2895	0.01913119994
2896	0.01913005297
2897	0.0191260592
2898	0.01912606346
2899	0.01912278885
2900	0.01912123682
2901	0.01912025757
2902	0.01912028741
2903	0.01911990083
